"name","category","component_url","copied_link","thumbnail_url","thumbnail_file","status"
"Grid Fade · Grid background with shaped fade.","Categories","https://www.framer.com/community/marketplace/components/grid-fade/","https://framer.com/m/Gradient-Interactive-Grid-H3snXu.js@fEbny2jrUiP65zUsv8Kk","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/HSD6u5SaseGEpPpar3r6/grid-fade-tvaxTqKE3NwZBnHxOeSdvse1324v3o","output/thumbnails/grid-fade.png","Copied component [paste]"
"Grid Hover Effect · Free Layout Component","Categories","https://www.framer.com/community/marketplace/components/grid-hover-effect/","https://framer.com/m/Grid-Hover-Effect-ASlO.js@LCLdaTYwg8HBhivSEQAM","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/kvGIK8CvPWoCDf2NPaIi/grid-hover-effect-uszYvreN3w0BFbvBS6O89pSmk1vryg","output/thumbnails/grid-hover-effect.jpg","Copied component [paste]"
"Grid Menu Icon · Free Navigation Component","Categories","https://www.framer.com/community/marketplace/components/grid-menu-icon/","https://framer.com/m/Grid-Menu-Icon-1ogqxb.js@SEXvoOh40q9SBHKZX3uF","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/2lfc9Yuazwp2yvxjHXI9/grid-menu-icon-VVL3NcvoDefJrFQ1b46xoWLUvtbKg7","output/thumbnails/grid-menu-icon.jpg","Copied component [paste]"
"Grid Overlay · Free Layout Component","Categories","https://www.framer.com/community/marketplace/components/grid-overlay/","https://framer.com/m/GridOverlay-bVaz.js@wsNDVn6UvI7YU02JM6z9","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/G8QSKKplmoTmzTzWc0bM/grid-overlay-klspnU6PRgZ4Q6e4M4xzC9RErSrGq1","output/thumbnails/grid-overlay.png","Copied component [paste]"
"Grid Pattern 3d · Free Layout Component","Categories","https://www.framer.com/community/marketplace/components/grid-pattern-3d/","https://framer.com/m/RetroGrid-DmwM.js@mAwQYwG5SJsvoOGFSYcV","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/F8kH4lcDWgMN0BdS1sDl/grid-pattern-3d-2DEEwiRCMJXMVWEzmsezKMB4l5HQOI","output/thumbnails/grid-pattern-3d.png","Copied component [paste]"
"Grid Proximity Hover · Customizable Background Animation","Categories","https://www.framer.com/community/marketplace/components/grid-proximity-hover/","https://framer.com/m/Grid-BG-Hover-vJQQDv.js@6vZ0uWSny2jAkDQ1Yp5Q","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/69kM8W7sqXGSRiRujdlj/grid-bg-hover-Qytxg9Q8cYTtMyTxmQKjFDP637pkTl","output/thumbnails/grid-proximity-hover.jpg","Copied component [paste]"
"Grid Reveal Canvas · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/grid-reveal-canvas/","https://framer.com/m/GridRevealCanvas-9oyaVA.js@W5bMsnPQyiDRfXWbVmSj","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/m7miJwpGtn6Bz6Qc4yjC/grid-reveal-canvas-ROKGhkPPW0l0CSKe6I0ILPpbEjmbT5","output/thumbnails/grid-reveal-canvas.png","Copied component [paste]"
"GridField Custom · Interactive Grid Background","Categories","https://www.framer.com/community/marketplace/components/gridfield-custom/","https://framer.com/m/Grid-Field-BG-GePSt4.js@NWscDhwCmGYjJwcPB6M3","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/eor5tFaGZU47k6xDQPRl/gridfield-custom-G8UW59ASqcpGQIfGvEcyojNMr7KAVf","output/thumbnails/gridfield-custom.png","Copied component [paste]"
"GridLines · Free Layout Component","Categories","https://www.framer.com/community/marketplace/components/gridlines/","https://framer.com/m/GridLines-XlLz.js@K08c7mnfxZ9ZHAo0PRqa","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/aGECwV8JzwguorYNtNwI/gridlines-OwKA3ZgERGQMhaTJ3GtKg6Lo9BgQgq","output/thumbnails/gridlines.jpg","Copied component [paste]"
"Groovy Glass Nav Bar · Fun glass effect navigation panel","Categories","https://www.framer.com/community/marketplace/components/groovy-glass-nav-bar/","https://framer.com/m/Groovy-Glass-Nav-Bar-0D4eAd.js@Ep3GUneDknzOXd952w3i","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/4df96110-c81c-4107-832c-f9da55fedd72/vy631e0l","output/thumbnails/groovy-glass-nav-bar.png","Copied component [paste]"
"GSAP Bouncy Line · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/gsap-bouncy-line/","https://framer.com/m/GSAPbouncyLine-BoRfxi.js@eSlm69y2ZdfaHDZAjn7I","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/I3DcKNzsi2NNqwpYnrNI/gsap-bouncy-line-SUyYE5n2xlX5hrosQyGSasimEYRSEc","output/thumbnails/gsap-bouncy-line.jpg","Copied component [paste]"
"Gsap Text Effects · Free Typography Component","Categories","https://www.framer.com/community/marketplace/components/gsap-text-animator/","https://framer.com/m/Gsap-text-2gnkzf.js@oWfyEzbSOHsc36IRiRsy","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/3gs2ybHHt2Wer4OvOGLn/gsap-text-animator-pjELr76fEymwaHjXcKpi8M0EiNJx7P","output/thumbnails/gsap-text-animator.png","Copied component [paste]"
"GSAP Text Engine · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/gsap-text-engine/","https://framer.com/m/GSAP-Text-Engine-2qp1Dn.js@decYn5beg0IuLLzEIVuD","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/ZNInn52OMbOESeq2DTbq/gsap-text-engine-o9lY89cXoQbKuZM35HuFc3MHQrnuDF","output/thumbnails/gsap-text-engine.png","Copied component [paste]"
"Gta 6 section · best remade gta 6 section","Categories","https://www.framer.com/community/marketplace/components/gta-6-section/","https://framer.com/m/gta-6-hero-hbBQql.js@NeSIGZ6TYG4OfpWGNqQL","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/7f4238a9-7650-437e-8609-358d1a6ede0f/fcn3mm37","output/thumbnails/gta-6-section.png","Copied component [paste]"
"Gyro Carousel · Infinite Circle Carousel","Categories","https://www.framer.com/community/marketplace/components/gyro-carousel/","https://framer.com/m/Gyro-Carousel-Q1fadW.js@zpVRyGWpJs3ztjalmqtM","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/9302b079-a7e9-4031-96e5-66d1f6731592/6r9iey6i","output/thumbnails/gyro-carousel.png","Copied component [paste]"
"Halcyon · Animated WebGL gradient backdrops","Categories","https://www.framer.com/community/marketplace/components/halcyon/","https://framer.com/m/Halcyon-90NMFu.js@EpescukqMh6XP4hApcGn","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/3d2b152d-c287-42df-b693-820ac63d6f03/3x7f8raj","output/thumbnails/halcyon.jpg","Copied component [paste]"
"Halftone Media FX · Premium Layout Component","Categories","https://www.framer.com/community/marketplace/components/halftone-media-fx/","ERROR: Locator.click: Timeout 5000ms exceeded.
Call log:
  - waiting for get_by_text(""Copy Component"").first
","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/C2eABMpdHHDIJIQDQTda/halftone-media-fx-10AMdw8oiiWHbJNuObzhNWR8dU8EFE","output/thumbnails/halftone-media-fx.png","copy failed"
"Halo Effect · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/halo-effect/","https://framer.com/m/HaloEffect-OOpM.js@siMCVOYsLSnfaQn3Qsp8","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/9NXbeN5HAMC9vesOZCVu/halo-effect-Q5JlkjYyFQHBIxlfASCMIONoQo5e7b","output/thumbnails/halo-effect.png","Copied component [paste]"
"Halo Toggle · Pixel-Inspired Switch","Categories","https://www.framer.com/community/marketplace/components/halo-toggle/","https://framer.com/m/Halo-Toggle-64lSDN.js@zf0QgMyTaNiLqO5Goi77","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/9zSrLOrVYczMRsEbd1cp/halo-toggle-Ufm88uPQ6nYpEiEcPL9LxGKoeGUZsL","output/thumbnails/halo-toggle.jpg","Copied component [paste]"
"Hamburger Menu · Free Navigation Component","Categories","https://www.framer.com/community/marketplace/components/hamburger-menu/","https://framer.com/m/HamburgerMenu-Qm4u.js@TafFXUpjYkFu9WJ1j0Q9","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/MLdikJ2CJUZKqLYcnJTW/hamburger-menu-p24YWMvJpm4zgtUsDNXEPFlEZzbaKl","output/thumbnails/hamburger-menu.png","Copied component [paste]"
"Handtracking Gallery · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/handtracking-gallery/","https://framer.com/m/Mediapipe-1lyyDI.js@7UETJDIiudeB2c2TWFCv","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/nGhi7gWhowBAZdhvo6SA/handtracking-gallery-AMPZ1G0wwZJz4wKDNENggrP0un6qqC","output/thumbnails/handtracking-gallery.jpg","Copied component [paste]"
"Handwritten Text FX · Handwritten Text Animation Effect","Categories","https://www.framer.com/community/marketplace/components/handwriting-effect/","https://framer.com/m/HandwritingTextEffect-1-13-1-3-1-9XimEq.js@gbtFRGyXLkQzBSIEgD4v","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/unsbYS6MnC2QF64PgiCG/handwriting-effect-FDdqiPUxrhBqPfeBsXgU13rWZsxSqZ","output/thumbnails/handwriting-effect.png","Copied component [paste]"
"Hanging Card · Draggable Hanging Card Component","Categories","https://www.framer.com/community/marketplace/components/hanging-card/","https://framer.com/m/HangingCard-KOoMnQ.js@cJBk7YPRNU8OQMlkDI4A","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/hka18bBh7WMDiVtBBSjH/hanging-card-dLiWO0Dn985JfI0iuD6xcEz31E0Kdz","output/thumbnails/hanging-card.png","Copied component [paste]"
"Haptic Feedback · 40+ UI Sound and Feedback Effect","Categories","https://www.framer.com/community/marketplace/components/haptic-feedback/","https://framer.com/m/Haptic-aqCjBA.js@vrGVhSFE3TDtmciSleB5","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/t9SOv6TbrpoMF4z1QVhv/haptic-feedback-v9OoPlTHgeCIbXt9QDoxSUQr7ONRps","output/thumbnails/haptic-feedback.png","Copied component [paste]"
"Harp Menu Pro · Physics-based interactive ¡menu","Categories","https://www.framer.com/community/marketplace/components/harp-menu-pro/","https://framer.com/m/FRAMER-MwxUHj.js@KtW2nA8V2FBscUnDbtc2","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/GZM2ZTYyV6633o8yjoOo/harp-menu-pro-lwP5HB8uCLkKKTH0VpiUAMrBXI44mc","output/thumbnails/harp-menu-pro.jpg","Copied component [paste]"
"Hatching Easter Egg · Coupon component","Categories","https://www.framer.com/community/marketplace/components/hatching-easter-egg/","https://framer.com/m/EasterEgg-G7inQT.js@jLaiQbjTaZxU9gVQFhQp","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/KA2pvXVlisiDouSzj1gd/hatching-easter-egg-UDGhe5vfW5hhGYPjPzqAaNGSwt1zhG","output/thumbnails/hatching-easter-egg.png","Copied component [paste]"
"HeadingReveal · Animated Text Component","Categories","https://www.framer.com/community/marketplace/components/headingreveal/","https://framer.com/m/TextReveal-xT4dbn.js@R21x82ke3UMUrkPLSLSB","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/fNxHjghHZD0rlrQgduvT/headingreveal-IsGU0JfoyOUXoM7hEwhMun9i0Y8U4L","output/thumbnails/headingreveal.png","Copied component [paste]"
"AI Team Slider · Team slider section","Categories","https://www.framer.com/community/marketplace/components/headshot-slider-pro/","https://framer.com/m/Headshotslider-uaffGm.js@g7QWeVTJteqOzm6gJIrw","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/b5LI1FfM6GsRtZmfnRPl/headshot-slider-pro-RInvXiO3HcAWo3IxNHFfZSYC7uCqhB","output/thumbnails/headshot-slider-pro.png","Copied component [paste]"
"Heart Component · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/heart-component/","https://framer.com/m/Heart-ejnN.js@AChpuiTqfeXmEq4ec4qd","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/Xyv3owZqj8gftw0CmL4b/heart-component-GNNldscH7o3DcDgi8jgPaDG9lJT8P6","output/thumbnails/heart-component.png","Copied component [paste]"
"Hero Adoo Animation · Cinematic Preloader Hero","Categories","https://www.framer.com/community/marketplace/components/hero-adoo-animation/","https://framer.com/m/Hero-Adoo-Animation-XzTQB5.js@j0RSBsHDHoSEF0maAIK6","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/VCFjMtboEXXGseVzxxdb/hero-adoo-animation-9NrGVTEcbQZbr4Lj2qhQfDLAWMFw1c","output/thumbnails/hero-adoo-animation.png","Copied component [paste]"
"Hero Image Flip · A sleek hero background component","Categories","https://www.framer.com/community/marketplace/components/hero-image-flip/","https://framer.com/m/Hero-Image-Flip-dicj8W.js@o16dEbgPBQwtdb4wlFsk","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/HOynQ2UABVbISMSnVuHp/hero-image-flip-mkA6mJRjNCn06CP1x3aLiVwX3pr2wL","output/thumbnails/hero-image-flip.png","Copied component [paste]"
"Hero Load Animation · Animated hero image loader","Categories","https://www.framer.com/community/marketplace/components/hero-load-animation/","https://framer.com/m/Section-qkH2Mv.js@WdrSku7b7ya6iJqpOqBR","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/XzuKDzJS2m0WMXIoM32y/hero-loade-animation-uKLCqoEnFSK708bntla7knRP7dObHO","output/thumbnails/hero-load-animation.jpg","Copied component [paste]"
"Title Card Stack · Free Layout Component","Categories","https://www.framer.com/community/marketplace/components/hero-stack/","https://framer.com/m/Hero-stack-qJwn.js@lMeN9IeMLBaOJBhiLU9R","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/YcP2OJHFCpnmNxFPcnMk/hero-stack-vy1efjtwVbMOOPJgopzmxXpXfUeKeO","output/thumbnails/hero-stack.png","Copied component [paste]"
"Hero Teaser Card · Animated Card For Project Showcase","Categories","https://www.framer.com/community/marketplace/components/hero-teaser-card/","https://framer.com/m/Hero-Teaser-Card-AsisYK.js@ccCqAde2nBCfZEFr3Piu","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/DEcg7V6Cw3D8PriwUdGp/hero-teaser-card-xfww5qVoOCpVtkmRjyfVikgRvLfUaY","output/thumbnails/hero-teaser-card.png","Copied component [paste]"
"HexagonIsometricGrid · A nice Background for Heroes","Categories","https://www.framer.com/community/marketplace/components/hexagonisometricgrid/","https://framer.com/m/HexagonalDiagram-U13x.js@bsjQcfEf0pBiKYf34kiw","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/uKCSZJnkunAAFcIKdZSI/hexagonisometricgrid-tHEsL8VafguuanjfuABqKXBvmNJAIm","output/thumbnails/hexagonisometricgrid.png","Copied component [paste]"
"HexagonsGrid · Turn any image into beautiful.","Categories","https://www.framer.com/community/marketplace/components/hexagonsgrid/","https://framer.com/m/HexagonGrid-RhbI.js@byzogVLtVUwhgpouEy1p","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/warCXFanj5IKhWI4hjMp/hexagonsgrid-xcgMavdBaxvkT5cgutVwhK3raTTKID","output/thumbnails/hexagonsgrid.webp","Copied component [paste]"
"Highlight Cycling · Free Typography Component","Categories","https://www.framer.com/community/marketplace/components/highlight-cycling/","https://framer.com/m/HighligtMarkerCycle-iL0gXp.js@LLSe0xfxlEDimT2HUVBY","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/X5bGEbDRxFNVsAXROSRI/highlight-cycling-9QeoyYZCeA3jZBoxKmkoyfIbenBEyX","output/thumbnails/highlight-cycling.png","Copied component [paste]"
"Highlight Reveal · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/highlight-reveal/","https://framer.com/m/HighlightReveal-RaX9.js@ZzlUR7tLneK6PoLNZZ0y","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/ylJeir7ExYuTuKXFmlor/highlight-reveal-YqA681Nc1015oYV1UryXfeM4qYC7Gx","output/thumbnails/highlight-reveal.png","Copied component [paste]"
"HighlightText · Free Typography Component","Categories","https://www.framer.com/community/marketplace/components/highlighttext/","https://framer.com/m/HighlightText-yNdh.js@9X4MbbexlKiXM757GlFW","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/OIKfZYMO5foduhegbv4w/highlighttext-kiNYEJUdESGeEtp87QxkYCRYPsDFc8","output/thumbnails/highlighttext.png","Copied component [paste]"
"HighlightTextReveal · Create premium animated headings","Categories","https://www.framer.com/community/marketplace/components/highlighttextreveal/","https://framer.com/m/HighlightTextReveal-NAuPxc.js@V38IFcReKED7qhEo97tN","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/JnczRC4Mxb3jKxn9XzMd/highlighttextreveal-hRHLAiRWbSjOrR1sS6MT6s9F6FqqLb","output/thumbnails/highlighttextreveal.png","Copied component [paste]"
"HoHoHo Motion Menu · Free Navigation Component","Categories","https://www.framer.com/community/marketplace/components/hohoho-motion-menu/","https://framer.com/m/XMAS-MENU-kL4V.js@FbwTZc5YXxuXSIYKM9x5","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/vnrqKZuL2g64Ltek2lRk/hohoho-motion-menu-Q9TVRfUOmARnE6M12X7WNSFhBbltbX","output/thumbnails/hohoho-motion-menu.png","Copied component [paste]"
"Hold to Trigger Link · Press and hold to activate actions","Categories","https://www.framer.com/community/marketplace/components/hold-to-trigger-link/","https://framer.com/m/Hold-to-Trigger-Button-gKy49L.js@Ly0ltoZnxNAJvRnAFvJP","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/7uZkcw4lvjbA0em7n0hb/hold-to-trigger-link-qrnyX7ZOBGn4tJZn6UbwXsgURaFfoN","output/thumbnails/hold-to-trigger-link.jpg","Copied component [paste]"
"Holo Profile card · Free Forms Component","Categories","https://www.framer.com/community/marketplace/components/holo-profile-card/","https://framer.com/m/Holo-Profile-Card-L0SAI5.js@soeO8rr9XUIqbCFRT8Li","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/XcV4696CHnFlpU57i02b/holo-profile-card-35qi1eLVaG1TixRrbTtsOwRjcA2P8l","output/thumbnails/holo-profile-card.png","Copied component [paste]"
"HologramImageEffect · 3d Hologram effect","Categories","https://www.framer.com/community/marketplace/components/hologramimageeffect/","https://framer.com/m/HologramImageEffect-cbyi.js@H0Q2luqUcM4HguyivTEn","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/2f2YoxECsaPnqqgRtMPl/hologramimageeffect-uXHHZFD4BBkxnfx2TmfZ76aWxpqTLV","output/thumbnails/hologramimageeffect.jpg","Copied component [paste]"
"HolographGlassButton · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/holographglassbutton/","https://framer.com/m/Shimmer-button-yoxLap.js@3DMOOCyIiwxc70tStVyO","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/6VSmxzN8MHgl3JXnZWD4/holographglassbutton-uiyKUfTpJ1Xk84nHT2mmwBm5utjQrC","output/thumbnails/holographglassbutton.png","Copied component [paste]"
"Holographic Glitch · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/holographic-glitch/","https://framer.com/m/ScanlineGlitch-1-fZP3.js@jAb70z6JMZedjEpmCres","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/FXT2Jz1VyqHCrLHpFmkt/holographic-glitch-NsMBPQ3McJa2W6KRelznH2I6ne0rx0","output/thumbnails/holographic-glitch.png","Copied component [paste]"
"Honeycomb Images · Premium Logos component","Categories","https://www.framer.com/community/marketplace/components/honeycomb-images/","https://framer.com/m/Honeycomb-Ripple-Grid-hzHe.js@QW0VefOEWuwZS7phoD46","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/iw7XIenWZSaMC5mNo5Dn/honeycomb-images-PVZheTMlfijMxmjfZABjoAiqEAXcGv","output/thumbnails/honeycomb-images.png","Copied component [paste]"
"Hoover Selector · Interactive Image Hoover Selector","Categories","https://www.framer.com/community/marketplace/components/hoover-selector/","https://framer.com/m/Selector-Item-JCuN.js@rKdBOu63WQ7x5L3wIik4","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/xBsrIbmgqj4C4Yo72O5h/hoover-selector-XL6nDHCrH21ULNKOFqaqGTY39qN7Yf","output/thumbnails/hoover-selector.png","Copied component [paste]"
"Horizontal Scrolling · Horizontal Scrolling Slider","Categories","https://www.framer.com/community/marketplace/components/horizontal-scrolling/","https://framer.com/m/Horiscroll-FREmZl.js@kdW0E6c4vSHouxoooSlD","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/cheqo1i7RjljYmbRuTVk/horizontal-scrolling-52ZyPK9MaTjSH3iqtNKxHGj6PCJA1Q","output/thumbnails/horizontal-scrolling.png","Copied component [paste]"
"HorizontalScroller · Best Scrolling Effect","Categories","https://www.framer.com/community/marketplace/components/horizontalscroller/","https://framer.com/m/HorizontalScroller-RFzU.js@dBKJNqR7LVVymnyqLTcY","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/W5bVGd7Xkzj5pdlHdVI1/horizontalscroller-xFuwiEh4f7ZJ4VqANhyVdER0wMh4Hy","output/thumbnails/horizontalscroller.png","Copied component [paste]"
"Horror Hover · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/horror-hover/","https://framer.com/m/Horror-Hover-uQjO.js@AZGCldrBSv7ZygOvGBvb","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/dZw2wmc3f3qKwduowhsa/horror-hover-eXRVgfHkdqMCCchqCrbGbpo0L9MctH","output/thumbnails/horror-hover.jpg","Copied component [paste]"
"Hourglass · Free Data Component","Categories","https://www.framer.com/community/marketplace/components/hourglass/","https://framer.com/m/Hourglass-FvglEe.js@kxoNkqB84sKCtAenCawp","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/t5lNDb2xksA09cnRniQK/hourglass-PBqOz2QjC78kJvk5ldtPX4xdMQ5Dgw","output/thumbnails/hourglass.png","Copied component [paste]"
"Hover Button Border · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/hover-button-border/","https://framer.com/m/Button-Arrow-Component-zsQz.js@7pK0n0QFafVUYDAZt2D2","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/eUqaYWmB4ZkRaxmqH2IJ/hover-button-border-vB6LZkeYEV86ci6j5HzKk1CxS67YG2","output/thumbnails/hover-button-border.jpg","Copied component [paste]"
"Hover Effect button · Sleek Slide Component","Categories","https://www.framer.com/community/marketplace/components/hover-effect-button/","https://framer.com/m/Hover-Effect-button-8f4RQC.js@GgKApC1ezk8d866QKOzc","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/USeygUV5u5nr4V05Zf5L/hover-effect-button-l42lYY54XMt0J4gAArdmMUCiCvfUpH","output/thumbnails/hover-effect-button.png","Copied component [paste]"
"Hover Fade Card · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/hover-fade-card/","https://framer.com/m/HoverFadeCard-R5JU0o.js@TXbenK9hGOyc2QscKJqb","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/M5SqJlUvC7aeS1v4p6xY/hover-fade-card-wQgGEXOf1gMCPXlsl34Ae4lNDnJief","output/thumbnails/hover-fade-card.jpg","Copied component [paste]"
"Hover Flip Card · Hover Interaction","Categories","https://www.framer.com/community/marketplace/components/hover-flip-card/","https://framer.com/m/image-card-flip-te7mE2.js@hOQuGcMtbPlZwol1nzcE","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/9895593f-f88e-4331-8cb1-7b7c1b1c9a25/5xzqc610","output/thumbnails/hover-flip-card.png","Copied component [paste]"
"Hover Focus Button · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/hover-focus-button/","https://framer.com/m/BlurToFocusButton-h0Bz.js@OAo5Q80KkWpOFNr0qPgg","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/WtXpUaJtQhcp09hv6nWJ/hover-focus-button-Mduve68YPx9bcpvsWd5zKGgNm5WejA","output/thumbnails/hover-focus-button.png","Copied component [paste]"
"Hover Frame FX · Animated hover line text effect","Categories","https://www.framer.com/community/marketplace/components/hover-frame-effect/","https://framer.com/m/HoverFrameEffect-Gn1O.js@UcnJmEa6UlnmRZvZCNPH","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/In6znTamkeieiyHN7ovc/hover-frame-effect-L7dpS7GSQe63Z7scYsgHIC3TJwHycC","output/thumbnails/hover-frame-effect.jpg","Copied component [paste]"
"Hover Gallery Slider · A hover powered gallery slider","Categories","https://www.framer.com/community/marketplace/components/hover-gallery-slider/","https://framer.com/m/SwiconHoverGallery-zEt0QW.js@tOuDbJd9NhpIAHmPPqeY","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/ULw8YoBXVoIjgJuj2ci3/hover-gallery-slider-VDv9vOrGqkjxT0OHJQZQuxE7MQhrxu","output/thumbnails/hover-gallery-slider.png","Copied component [paste]"
"Hover Gallery · Dynamic hover image gallery","Categories","https://www.framer.com/community/marketplace/components/hover-gallery/","https://framer.com/m/Spotlight-Hover-Gallery-lTtA.js@v0COlEronYHWwuGnQc4h","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/LLnXxNAiC8vvISYacK0K/hover-gallery-FaK4BJ9MRUZffuRCR82sybPXEgSyS3","output/thumbnails/hover-gallery.png","Copied component [paste]"
"Hover Gradient Link · Animated Gradient Hover Text Link","Categories","https://www.framer.com/community/marketplace/components/hover-gradient-link/","https://framer.com/m/HoverGradientLink-VBJKyl.js@fArARaMaD25qaRfNzPSC","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/8HWfhF7wbpr1TTY1rG61/hover-gradient-link-cOpzvderkdcF38etXqYhQHXCKt0SPJ","output/thumbnails/hover-gradient-link.jpg","Copied component [paste]"
"Hover Highlight Text · Free Typography Component","Categories","https://www.framer.com/community/marketplace/components/hover-highlight-text/","https://framer.com/m/HoverHighlightText-3AATYN.js@yoMRr1XR5TWauvdCfRSD","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/rpKBJz28ZoEa1UmqMzZx/hover-highlight-text-Cei8MimJfcaaFG6CyyZTe0jOkxPueM","output/thumbnails/hover-highlight-text.png","Copied component [paste]"
"Hover Highlight · Free Typography Component","Categories","https://www.framer.com/community/marketplace/components/hover-highlight/","https://framer.com/m/HoverHighlighter-Basic-oVcZr0.js@6JSratEcG0vWJZKXHc1H","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/LKt4WTNAzNKJI0e3mOAl/hover-highlight-1koGRqKEOyuxDkd3B18gSyt4WeWVqd","output/thumbnails/hover-highlight.jpg","Copied component [paste]"
"Hover Image Blur · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/hover-image-blur/","https://framer.com/m/Hover-Image-Blur-5EZx.js@Y52IiGAnrKkWBUKkfYVO","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/5Wnf7l2O0vEMWzKlDUed/hover-image-blur-PzrwHquu2dZj8ag86stfLriDmAcTWI","output/thumbnails/hover-image-blur.png","Copied component [paste]"
"Hover Image Gallery · Free Carousels Component","Categories","https://www.framer.com/community/marketplace/components/hover-image-gallery/","https://framer.com/m/Hover-Image-Gallery-AvAM.js@zSDyFkHaeuAFtCTNxeP3","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/oUjb0HIARTWCszzddm0y/hover-image-gallery-FZN6AD338NtwmyNjxavU9aAlh998zB","output/thumbnails/hover-image-gallery.png","Copied component [paste]"
